Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK48,OUT018,928.6318633878311
FDM15,OUT019,555.2823675548555
FDY19,OUT027,3376.456786045001
FDK46,OUT046,4091.8540315467176
FDY11,OUT045,1068.6296142302954
FDH09,OUT046,1057.0217387591301
FDO08,OUT027,4160.155658933158
FDU14,OUT013,3946.636843216868
FDD22,OUT027,3245.795344572534
FDM27,OUT017,2623.1323127750297
FDL02,OUT027,3218.962768947303
NCA17,OUT035,2507.6649320839224
FDE38,OUT019,756.6768809808411
NCG07,OUT049,3055.4888217943912
DRC27,OUT013,3932.1911985963575
FDA27,OUT035,4177.831757443952
FDW40,OUT045,2202.569787340996
DRI11,OUT013,1893.79061341231
FDN50,OUT046,1611.0955938522193
FDR12,OUT046,2774.3160280769202
FDT34,OUT027,3093.34156065632
FDW11,OUT035,1167.3768708909097
NCO30,OUT027,4343.531069599141
FDZ34,OUT017,3202.7945149968195
FDU45,OUT017,1959.1928264102057
NCD42,OUT035,784.8114417820341
FDX25,OUT045,2829.498187088515
NCR29,OUT046,927.3843365056625
FDX43,OUT019,834.6268880005107
FDB04,OUT010,-520.4597941597369
FDR49,OUT027,2232.336121778863
FDS39,OUT018,1996.3695222260262
FDW58,OUT045,1641.2939739687617
FDG22,OUT019,-1215.6715124314123
FDG31,OUT017,1144.1217371711373
NCV53,OUT027,5256.322308881359
DRJ37,OUT035,2516.364022045845
FDV07,OUT035,1954.3031115691479
FDW52,OUT018,2386.682851951073
FDT15,OUT045,2912.0647755502146
FDD02,OUT018,1657.556289433403
FDM16,OUT035,1371.6032379907797
NCE55,OUT046,2734.2160154639832
FDB57,OUT018,3322.6929043808873
FDQ04,OUT013,722.0521404007777
FDQ47,OUT019,-1320.641988806832
FDY14,OUT019,2209.89052417645
DRK37,OUT017,3075.385914472979
FDO25,OUT017,3434.0751944206336
FDL57,OUT046,4135.577287860771
NCK29,OUT018,1670.8311807904383
FDK46,OUT027,5573.691809147098
NCB43,OUT010,975.4288329212018
DRE01,OUT027,5209.535029974679
FDC46,OUT018,2634.569959477095
FDQ23,OUT045,1628.5967889424664
FDX38,OUT049,923.218603579628
FDG60,OUT018,3459.4856688677746
FDW55,OUT017,4097.502771934076
FDP39,OUT013,864.3697183402833
FDB20,OUT018,1038.6535361620638
FDV21,OUT017,2075.3949015154417
FDZ02,OUT013,1593.8254029933814
FDP19,OUT027,3511.0694755434356
FDA38,OUT035,3934.9734543289082
FDH22,OUT045,1926.9841364967506
DRM11,OUT045,4062.0036356104733
FDO12,OUT027,4561.1775018910175
FDT14,OUT049,1997.1565964170604
FDW34,OUT010,1929.8877522088528
FDG04,OUT027,4428.76385164113
FDW59,OUT018,1120.7430681109963
FDR33,OUT018,1476.319477322273
FDP32,OUT013,2142.2781048168576
FDL13,OUT027,5183.247584387114
FDD22,OUT013,1833.309479566613
FDV40,OUT027,2617.24691443471
NCD55,OUT046,676.9116012794127
FDQ20,OUT010,-1168.363835559363
FDD28,OUT045,864.8074645675124
FDC39,OUT045,3159.3266877208757
NCR17,OUT049,1982.4292983829155
DRO35,OUT018,1600.6731111574363
FDF40,OUT049,4043.6937184305602
FDR31,OUT018,2106.2889865143075
NCQ41,OUT017,3215.624192119595
FDP38,OUT046,868.955561081501
NCU54,OUT027,4720.69109731963
FDG22,OUT018,360.66617253983486
DRK59,OUT013,3735.590577984002
FDC37,OUT046,1721.725181968147
NCO42,OUT013,2336.173850859582
NCT42,OUT017,2475.674365528894
FDX27,OUT035,1673.7785094568426
FDV40,OUT018,921.5351530357766
FDT45,OUT027,2347.1382020597516
FDS47,OUT019,-510.0624714516398
FDR45,OUT035,3908.604186103355
FDB03,OUT045,3681.4648253599184
FDO49,OUT035,1073.4792983217326
FDU60,OUT027,4155.658470538807
FDB26,OUT018,666.0152549519512
FDB46,OUT017,3510.245601368331
FDQ37,OUT019,1190.2013762611766
FDN03,OUT017,4108.596260052926
NCX30,OUT045,3834.587228510872
FDK32,OUT019,623.4297912249706
DRM47,OUT013,3086.851939439561
NCO02,OUT046,1079.2139995253103
FDP04,OUT013,1076.2277887677328
NCO43,OUT049,1707.839637518417
FDD59,OUT013,1414.164914284041
FDQ10,OUT017,2832.81396318636
FDW45,OUT035,2503.6377678292765
NCK30,OUT049,4095.0393237642534
FDU31,OUT018,3212.1943952430333
NCQ17,OUT019,522.663374024969
FDN01,OUT017,2899.9985594253667
FDZ19,OUT049,2896.523721037352
DRG37,OUT017,2573.7133308059947
FDE32,OUT045,610.9881674146056
FDO34,OUT049,2765.1162814305017
FDM04,OUT019,-1009.6473247682762
FDZ25,OUT049,2890.1885090558785
FDU08,OUT049,1736.9973001935728
NCW30,OUT045,3992.7659985206506
NCM18,OUT013,993.2374713726256
FDS22,OUT035,900.1161498581109
NCH18,OUT017,3945.101665085623
FDC23,OUT013,2901.529442328128
FDY46,OUT013,2983.5364813146143
NCU06,OUT046,3591.7640052924385
FDX57,OUT045,1553.667739492204
FDX36,OUT027,5028.5706372702625
FDL16,OUT045,653.1716169980511
FDT16,OUT010,2220.0690581973918
FDN16,OUT018,1389.476884013881
FDC03,OUT046,3100.9065493389285
DRF60,OUT013,3780.1642906721104
FDS27,OUT027,4607.120204373992
FDP33,OUT010,2085.1063223376837
FDJ36,OUT018,1369.1909879715001
NCR42,OUT013,554.2104888836311
FDV14,OUT017,1460.8698499788666
NCP42,OUT035,3217.3277832710746
FDB50,OUT027,2732.253371309205
NCC30,OUT027,4235.03237087364
FDA23,OUT018,1361.3804846568407
FDW16,OUT017,1601.9788555355776
FDQ52,OUT010,1940.8174181260397
FDB58,OUT049,2433.853335785294
NCP29,OUT049,1138.032215947362
NCM05,OUT045,4091.6301358618707
FDO25,OUT013,3377.9797502108418
NCM54,OUT046,2030.0848892349186
NCL54,OUT046,2734.0119332242543
FDL39,OUT010,951.9459243843778
FDF53,OUT018,2594.143579492042
NCQ42,OUT035,2162.26230751035
FDF58,OUT013,1066.415196464971
FDZ04,OUT035,1172.7107394088016
FDE26,OUT019,394.1122277208135
FDS60,OUT017,2967.244342411043
FDV58,OUT017,3208.6898293787076
FDM04,OUT045,807.1775520197757
FDE08,OUT035,2517.142586854081
NCB43,OUT049,3014.459387788138
FDU11,OUT010,7.741523868429567
FDF22,OUT019,1454.7928666734274
FDE24,OUT013,2280.5581578721803
DRJ49,OUT046,2085.3510793224045
NCQ53,OUT035,3875.329125459732
NCL41,OUT013,635.8304964829688
FDR22,OUT013,1858.5117296869562
FDH04,OUT035,1663.2160703111404
DRH15,OUT045,643.3428194709034
FDY40,OUT049,948.0999893757316
NCI17,OUT035,1693.0641924861702
NCC18,OUT013,2775.159782084411
FDY28,OUT027,4790.2539244718755
FDB45,OUT027,3168.961617406652
NCL30,OUT018,1721.490701350789
FDM10,OUT017,3458.4125631442107
FDH22,OUT027,3465.2210943119203
NCZ53,OUT017,3121.290625425566
NCI18,OUT013,3529.6586000083357
FDH14,OUT027,3793.533696393168
FDR36,OUT027,2210.7000090967035
FDW01,OUT045,2374.232532147349
FDK02,OUT027,3383.620720386923
FDJ02,OUT018,2146.9017099051853
FDU55,OUT013,4180.681466232363
NCV18,OUT027,2775.395868767203
FDH14,OUT018,2011.8097442642138
FDZ37,OUT045,1449.11839610783
FDX49,OUT049,3830.0344733578945
NCD43,OUT046,1660.6758183070033
FDZ07,OUT013,1105.3656979841458
FDK43,OUT035,2177.398659079833
FDR32,OUT018,3411.870280352327
FDT39,OUT013,2508.961042492957
NCV54,OUT017,2002.9969103415
FDF38,OUT018,507.7179874038916
FDV60,OUT046,3159.2576533417737
FDH44,OUT027,3849.774224593339
FDS21,OUT046,1054.3422881989313
NCL41,OUT045,538.2301727645067
FDM46,OUT017,1583.9315417102248
FDU27,OUT045,772.6719896366226
NCJ54,OUT017,3751.8657702778805
DRG51,OUT018,2372.7565703727814
NCA29,OUT019,787.5375142413563
FDR47,OUT045,3012.63601566076
NCL19,OUT027,3709.7335449365014
DRG01,OUT049,1333.7216857673216
FDG10,OUT046,1005.4729166467055
NCV05,OUT049,2530.577809407596
NCH18,OUT019,1923.791810332791
FDV14,OUT018,1082.0246262548676
DRJ23,OUT035,3171.689996790026
DRJ11,OUT046,2965.975126590527
FDZ03,OUT017,3042.0491380245244
FDI27,OUT010,-1149.0145406505549
FDJ14,OUT018,1124.539216943846
FDU32,OUT017,2078.460274037047
FDD47,OUT027,4213.486402727518
DRF36,OUT035,3150.549508025928
FDM21,OUT046,4068.655845941344
FDV10,OUT018,478.2331270203797
FDH60,OUT018,2848.683848603537
FDX47,OUT010,632.1941361567631
FDT19,OUT019,901.4933714960837
FDO11,OUT045,3952.930913049647
FDH24,OUT027,3977.2968071637792
FDL02,OUT018,1511.8211962814498
FDB02,OUT049,2972.6579104842244
FDA43,OUT046,3131.2419183884745
FDG52,OUT045,681.5121048216995
DRC12,OUT013,3019.9356067868243
FDY37,OUT018,2070.252429210239
NCU18,OUT045,2154.606261968558
FDU09,OUT035,1103.6055170679087
DRJ25,OUT027,2222.599354132368
DRE12,OUT018,1510.3307393475347
DRL47,OUT017,2118.6716487202
DRK01,OUT046,1524.4777805550666
FDC22,OUT019,1126.1261493255695
FDG44,OUT013,929.311986275728
FDW04,OUT035,2245.5886323799587
FDK09,OUT049,3682.9507746172144
NCN43,OUT035,2095.550848981022
FDG04,OUT049,3060.6182151640305
FDH32,OUT010,-364.0129844182404
DRI47,OUT017,2444.0046654115863
DRE15,OUT013,1268.0873571078164
FDY11,OUT035,1308.8132742187308
FDO60,OUT049,854.8170808516124
FDQ20,OUT018,458.6304132810749
FDO57,OUT027,3992.934905818784
FDT14,OUT019,-19.839363568413546
FDA57,OUT049,778.1759979943663
DRN35,OUT017,718.1039048107718
FDJ03,OUT046,830.8060469125357
FDX28,OUT017,1689.7247976104068
DRE25,OUT045,1379.3143975561397
FDR09,OUT046,4094.5701771219615
FDB23,OUT035,3805.367164079001
FDO08,OUT045,2612.7465965776614
FDQ23,OUT049,1742.3712495414156
FDW04,OUT013,2132.583039907645
DRK13,OUT010,1169.4530197732186
NCL17,OUT027,3706.9834520821237
FDY21,OUT035,3186.6550610383224
FDJ38,OUT027,4536.538053565957
FDA37,OUT019,195.86215856565423
FDV43,OUT013,806.5815276001877
FDL36,OUT046,1481.265820282645
FDD53,OUT045,602.5914475565157
FDZ19,OUT010,897.7178829994252
FDV21,OUT045,1902.9892984301896
NCL54,OUT018,2456.2043910716698
DRI47,OUT027,3768.9537955079427
DRG03,OUT049,2574.2917689985707
FDG21,OUT013,2624.6222827989227
FDW03,OUT018,1460.9816500079623
NCI55,OUT046,1921.6395737311186
DRC36,OUT019,913.6662501140961
FDH22,OUT017,2129.0102668642
FDV20,OUT045,2051.4021988473073
NCU41,OUT027,4503.606588060571
FDN46,OUT027,3137.0301341816544
FDK50,OUT045,2543.5544391057947
NCA05,OUT027,3807.8540832968733
DRH01,OUT018,2443.456911846452
FDT08,OUT018,2140.8564653679787
FDM08,OUT018,3344.595271809213
FDZ07,OUT035,1205.9084579578634
FDS22,OUT017,911.9093731508024
FDV35,OUT027,3930.793858761864
FDI28,OUT010,-658.2759007673999
FDW58,OUT027,3188.607925775596
FDT52,OUT045,3823.7514212864094
FDY34,OUT046,2659.69026115101
FDR10,OUT046,2563.391859734357
FDK57,OUT017,2021.2587563601164
FDR02,OUT027,3170.7160429283963
FDX49,OUT046,3756.7039261915857
FDQ20,OUT046,725.5753918085275
DRK23,OUT045,3910.5385868534936
NCW06,OUT046,3005.882609306048
FDR31,OUT017,2516.2717152568543
NCE43,OUT013,2667.415383229098
DRO59,OUT027,2702.9951426037683
FDN09,OUT049,3957.573035470938
FDR11,OUT046,2590.530537819526
FDO57,OUT013,2585.109116022509
NCX18,OUT017,3201.6413529136485
FDB05,OUT018,3619.5861226496513
FDQ08,OUT018,804.2705719306357
NCG43,OUT035,1623.6239737241199
FDJ56,OUT013,1667.2347960174607
FDA13,OUT010,-1284.154936696411
FDO56,OUT017,2050.281907562123
FDB37,OUT018,3585.2161388114296
FDZ02,OUT018,1283.7020370528835
FDQ24,OUT046,3946.5797099685683
FDM16,OUT013,1263.2639282776654
FDU35,OUT049,1703.1759721300627
FDT35,OUT035,2875.1265229238707
NCX30,OUT049,3981.0586885027947
FDG04,OUT017,3066.493778432523
FDI12,OUT035,1575.4178814415577
FDE35,OUT035,1204.948630789905
NCP14,OUT027,3104.1831203149677
NCY53,OUT045,1694.2945247422317
FDP49,OUT017,1067.4295517947921
FDQ04,OUT017,784.4584965477866
FDM39,OUT035,2938.708432473746
FDO58,OUT019,686.865453074188
FDC56,OUT017,2030.9508975003355
NCQ54,OUT046,2641.020341935564
FDV10,OUT027,2199.2877635643063
NCK17,OUT046,682.8614197884849
NCF55,OUT027,2047.688226166344
FDV33,OUT013,4174.624049294767
NCH29,OUT019,-342.0616959668058
FDA37,OUT027,3530.5742092266696
FDH46,OUT018,1403.2276164201671
FDS25,OUT035,1967.750300279194
FDH04,OUT027,2932.9986385338057
FDX52,OUT046,3057.365702588077
NCD42,OUT017,745.2425433301894
FDW47,OUT017,2070.984329452357
FDL25,OUT027,2983.008146425021
NCJ06,OUT010,-11.871852488978107
FDY09,OUT013,2792.587207180024
FDS40,OUT046,627.7494477386563
FDH41,OUT017,3477.117024215854
FDG38,OUT035,1593.9036372888436
FDU03,OUT027,4352.5254832579085
FDV20,OUT046,2122.9712588031825
DRB13,OUT045,2987.3782093765467
NCQ30,OUT013,1930.975474625228
NCH06,OUT013,3861.8869399300324
FDU50,OUT018,1546.4545430485873
NCO42,OUT019,397.4219560291409
FDW09,OUT018,1067.3680801973906
FDH04,OUT013,1528.4037291136647
FDC21,OUT045,1742.3855508868633
FDL21,OUT049,831.4496267910104
FDM46,OUT010,-465.09156136061915
FDT22,OUT019,-942.071669550089
FDB28,OUT035,3231.0448999728624
FDI12,OUT018,1188.0163349161217
FDA28,OUT045,1971.688392368782
FDF59,OUT013,2097.8051358252555
FDM45,OUT027,3433.329069596293
FDQ56,OUT017,1472.7544161184137
FDR46,OUT049,2394.2549681777577
FDT01,OUT013,3428.1590504377245
FDD16,OUT027,2651.289242023048
NCU30,OUT010,622.7107793444479
FDM40,OUT010,298.6760025434171
FDI56,OUT035,1670.714839592028
NCS30,OUT013,2025.7231332447764
FDU08,OUT017,1741.2897703963363
FDX51,OUT027,4598.506698728144
FDA43,OUT045,3078.3537280199203
FDX59,OUT010,-1326.7168111736169
FDC37,OUT018,1440.7635624039376
FDP58,OUT013,3463.7448661572275
NCY42,OUT035,2393.7799923363646
FDF21,OUT018,2805.00599215943
FDU10,OUT027,2136.832619832423
DRL47,OUT018,1730.481778910117
FDA58,OUT018,3487.3926843943595
FDJ22,OUT049,3147.1022045221102
FDK50,OUT046,2591.7496165461516
FDO38,OUT035,1441.6547831622006
DRF60,OUT035,3910.2978363772186
NCZ42,OUT019,1822.1961538828673
FDD35,OUT049,2036.3357462729791
FDL25,OUT045,1460.3521089884289
FDJ16,OUT013,936.6129682358351
DRK59,OUT049,3807.7945452447843
FDI50,OUT046,3731.6462672661914
NCB19,OUT045,1297.1674580217348
DRI37,OUT035,1093.5942552256574
FDA14,OUT027,3758.616672665285
FDC08,OUT018,3385.804530550909
FDS45,OUT046,1725.4050264982575
FDI21,OUT049,1173.398958055509
DRJ47,OUT035,2922.1149928153786
DRE37,OUT027,4411.5791066731745
FDT55,OUT018,2318.4777934170284
NCG42,OUT027,3485.3274380169687
FDA31,OUT049,2834.5769540191095
NCW42,OUT046,3494.903694405522
FDF50,OUT017,3210.4644529239313
FDK56,OUT049,3071.400004313977
FDX10,OUT035,787.326779953501
NCK07,OUT027,4032.793890711811
FDZ49,OUT017,3665.7307766490944
FDR33,OUT013,1778.6412258364926
FDO44,OUT018,1553.2949892839579
FDA20,OUT046,2990.8893581346592
NCL30,OUT045,1943.3653459359143
FDI05,OUT019,-706.1660769698548
FDQ12,OUT018,3345.6308486845164
FDH47,OUT017,1735.1717127728557
FDH34,OUT018,2670.915996125826
FDF29,OUT046,2130.8400372956953
FDG40,OUT018,293.2480083336243
NCE18,OUT017,4014.355532713355
FDP21,OUT010,1132.5050302476927
FDY50,OUT013,1396.7711146625056
FDB36,OUT049,2227.3192559629797
NCZ29,OUT049,2122.6982229937603
FDU20,OUT018,1717.0770546704734
FDO56,OUT013,1998.6971662374572
FDW31,OUT049,3310.8223434790516
DRH59,OUT013,1255.5211235705297
NCB30,OUT017,3209.000721730551
FDK43,OUT027,3507.9252320446944
FDW43,OUT045,3641.951609302719
NCL19,OUT017,2352.104201018161
FDJ27,OUT046,1644.2753199416402
FDC45,OUT046,2710.7992208080377
FDY40,OUT035,1006.7524747088128
NCM41,OUT035,1630.5462610251775
NCK18,OUT019,706.5140339559089
FDP37,OUT049,2158.300366196572
FDA27,OUT027,5488.123210234646
NCX30,OUT035,4026.502375739456
FDR09,OUT017,4147.230722651309
FDG08,OUT027,4236.425883597876
NCU30,OUT013,2620.009946505349
FDB16,OUT017,1483.6787107706978
FDM16,OUT017,1330.4407340402968
FDC48,OUT013,1371.8989961311727
NCF18,OUT046,2968.5487255561748
FDU46,OUT018,1179.3462961575733
FDH41,OUT018,3085.8336969635234
NCN42,OUT010,390.17535484055963
FDU49,OUT046,1509.5113600789832
FDB20,OUT027,2753.4409082847924
FDG50,OUT019,-399.805357583484
FDW20,OUT045,1929.7083509553963
NCO55,OUT049,1824.363642289708
FDX48,OUT046,2515.7625613123832
FDU48,OUT046,2126.847318661671
FDR48,OUT019,487.0474059296196
FDK27,OUT013,2014.9341288174487
FDT35,OUT013,2716.972891915819
FDN12,OUT049,1859.4217398468545
NCE31,OUT019,-1395.5194450961399
FDL21,OUT017,849.7797455258706
FDV56,OUT017,1911.973057644811
FDR16,OUT017,3506.9811061666355
NCP41,OUT049,1854.8104853665554
FDJ27,OUT013,1698.3632730943077
FDA07,OUT017,2151.2383491805977
FDK55,OUT049,1550.912104676384
FDM33,OUT049,3572.7877435866826
FDY46,OUT046,2962.1636701195403
FDD36,OUT046,1904.36274280316
FDB12,OUT027,3122.3812828223104
FDF28,OUT019,142.4731346393819
NCE07,OUT019,372.89779425455674
FDW50,OUT027,4023.695142832848
NCW18,OUT017,3809.5089075562605
NCJ17,OUT019,-572.739801113161
DRZ24,OUT010,-26.49956224791424
FDS07,OUT035,2040.6465918286308
NCW05,OUT010,-237.30977837316266
FDZ22,OUT018,1067.174545711419
FDK02,OUT046,1941.3025640466071
FDZ45,OUT027,4575.196385052974
FDL25,OUT046,1505.4956082778167
FDS08,OUT045,2754.177767931185
NCZ42,OUT027,5150.077529692697
FDX57,OUT035,1747.1535811594135
FDF21,OUT046,3085.9992754075583
FDJ56,OUT018,1305.5174837450297
FDX10,OUT013,668.1059329631632
DRG48,OUT035,2447.4933275786193
DRN37,OUT046,2625.3415168625775
NCY41,OUT018,310.1012357722036
FDN28,OUT045,1622.1077347813589
FDE34,OUT045,2788.8970932113743
FDR10,OUT045,2543.233556462333
FDC32,OUT017,1627.5579999790384
DRG13,OUT046,2597.5321700117265
FDP59,OUT049,1838.9420823877208
NCT53,OUT010,717.110027235758
FDL57,OUT027,5544.4898501199095
FDN32,OUT010,1075.546015972627
FDK09,OUT018,3300.556329380573
FDA52,OUT010,897.7876658563157
FDC57,OUT049,3238.16268734281
FDI09,OUT035,4137.761877416842
NCB07,OUT046,3096.0001434933183
FDP26,OUT035,1733.3218700069692
FDP40,OUT027,3273.316204472198
FDL15,OUT013,2452.511663456647
FDV07,OUT046,1838.6346091573587
FDS03,OUT017,1170.124495005833
FDE50,OUT049,3131.792192484135
FDQ15,OUT017,1413.6342065867707
FDQ33,OUT010,453.59188530532606
FDT22,OUT013,964.9852758099382
DRO35,OUT035,2036.2571799934035
FDJ41,OUT049,4209.873161364832
FDQ27,OUT035,1880.780850616895
FDC26,OUT017,1917.611845758218
NCF43,OUT027,3711.856242405305
NCR50,OUT035,2562.3031521337866
FDE39,OUT018,1600.3680279724053
FDN49,OUT027,2169.184635575702
DRG11,OUT035,1866.9161144043692
NCA18,OUT049,1939.3758510079451
FDM36,OUT018,2500.1377649436827
FDW32,OUT017,1558.2149126632344
NCQ18,OUT010,-400.55954156345194
FDX14,OUT027,2640.030057309313
FDD46,OUT017,2498.548561913551
FDI34,OUT019,1788.342614007132
NCJ17,OUT035,1490.6667080711127
FDB52,OUT035,4166.69314387761
FDV55,OUT018,2049.738513459129
FDC57,OUT046,3116.543584282266
FDB29,OUT046,1868.8034843991404
NCO43,OUT035,1742.3951184127
FDG44,OUT045,825.4319345194203
FDJ34,OUT045,1977.8050560135716
FDH40,OUT049,1445.0489888768143
NCD07,OUT027,3212.7934711764174
FDB41,OUT017,882.9610847178592
FDH47,OUT018,1312.8979883463098
DRK37,OUT035,3127.4656124978487
FDM25,OUT019,957.3541252742273
NCX06,OUT045,2802.8576020253663
NCS05,OUT017,2233.0370601947884
FDS39,OUT045,2213.5569870687823
FDC47,OUT027,5006.3240741441
FDG20,OUT013,2917.2984237780565
DRL23,OUT017,1830.6885594620235
FDY33,OUT013,2573.7134128422476
NCH18,OUT045,3750.7608819590337
FDX47,OUT035,2677.0553414294423
NCB06,OUT045,2450.449689956008
FDP36,OUT049,987.3984270901933
FDW44,OUT018,2539.4602294605033
NCU41,OUT018,2760.79327289081
NCS17,OUT046,1541.0075979485896
FDD46,OUT035,2588.166175281361
FDE45,OUT017,2961.237152021267
FDI09,OUT017,4090.2037466119095
NCJ54,OUT010,1744.6307527474764
NCA29,OUT018,2430.7849075200643
NCN41,OUT027,3411.781967508098
FDY34,OUT035,2804.9673892840137
NCG55,OUT035,1977.4584988698934
DRM49,OUT046,736.9540980395359
NCB42,OUT049,1957.7556531428022
FDE58,OUT045,1798.2444488450192
DRJ25,OUT013,824.0652056099639
FDS47,OUT010,-534.5562974567013
FDY21,OUT049,3195.6291787900486
NCI54,OUT013,1789.3202456077793
FDO24,OUT017,2589.8664130328334
FDY43,OUT035,2850.532353174674
FDF35,OUT018,1437.416917281234
NCP29,OUT019,-889.5080620879619
FDN28,OUT027,3114.97388068981
FDJ50,OUT018,626.8087020989537
FDQ14,OUT027,3804.6758263505703
FDC37,OUT035,1893.4723092393338
FDN08,OUT046,1969.82611119075
FDD04,OUT035,2379.652679716247
FDW34,OUT018,3568.9430958325916
FDP04,OUT017,1163.683775817592
NCG07,OUT017,3048.851451616621
NCN14,OUT018,2618.786299285923
FDJ16,OUT045,848.2919006412335
NCM42,OUT045,1653.6462365090838
NCF19,OUT046,799.0641751971418
FDY21,OUT018,2800.7172011236466
FDY19,OUT035,2045.909971383236
FDV09,OUT045,2321.930663395548
FDA28,OUT013,2085.15521595698
FDC38,OUT018,1864.364203129705
FDL28,OUT045,3587.876227682467
NCH43,OUT049,3491.4107905877495
NCN53,OUT045,517.1734361420697
NCW05,OUT017,1812.4470405926445
NCO30,OUT018,2647.524341285944
FDT04,OUT019,-1311.055647380825
FDB27,OUT018,2790.2952853715983
NCK07,OUT013,2657.7368957838257
NCA53,OUT013,851.9240158856917
FDB33,OUT018,2316.977587543325
FDU37,OUT017,1451.1100435935045
FDR13,OUT035,2071.7945843672937
FDE45,OUT049,2961.6316603029345
FDV37,OUT017,3273.8897417642374
FDX44,OUT019,-404.12280736326284
NCL06,OUT017,4190.748779106811
FDJ28,OUT045,2936.223185070589
FDX55,OUT049,3591.37100597409
NCK17,OUT018,408.1216174881571
FDH52,OUT035,1189.3054709881012
FDN13,OUT027,3056.1991096427632
FDK44,OUT018,2465.864541153218
FDU16,OUT046,1353.0328325871687
FDZ07,OUT017,1156.8553961456219
